【7BV11】特別支援学校高等部学習指導要領（平成21年告示）コード表　Ver 1.1,,,
教科等,No,学習指導要領テキスト,学習指導要領コード
外国語,2390,○２段階,7GH12b3000000000
外国語,2391,(1) 初歩的な英語を使って簡単な会話をする。,7GH12b3100000000
外国語,2392,(2)簡単な語，句，文を書いたり読んだりする。,7GH12b3200000000
外国語,2393,(3)簡単な語，句，文の意味を知る。,7GH12b3300000000
外国語,2394,"その他の外国語
その他の外国語の内容については，英語に準ずるものとする。",7GH22b3000000000
情報,2395,［情報］,7GI0200000000000
情報,2396,"１　目標
コンピュータ等の情報機器の操作の習得を図り， 生活に必要な情報を適切に活用する基礎的な能力や態度を育てる",7GI0202000000000
情報,2397,２　内容,7GI0203000000000
情報,2398,○１段階,7GI02a3000000000
情報,2399,(1)  日常生活の中で情報やコンピュータ等の情報機器が果たしている役割に関心をもつ。,7GI02a3100000000
情報,2400,(2) コンピュータ等の情報機器に関心をもち， 簡単な操作をする。,7GI02a3200000000
情報,2401,(3) 各種のソフトウェアに関心をもち， 実習をする。,7GI02a3300000000
情報,2402,(4) コンピュータ等の情報機器を利用した情報の収集， 処理及び発信に関心をもつ。,7GI02a3400000000
情報,2403,(5) 情報の取扱いに関するきまりやマナーがあることを知る。,7GI02a3500000000
情報,2404,○２段階,7GI02b3000000000
情報,2405,(1) 生活の中で情報やコンピュータ等の情報機器が果たしている役割を知り， それらの活用に関心をもつ。,7GI02b3100000000
情報,2406,(2) コンピュータ等の情報機器の扱い方が分かり， 操作する。,7GI02b3200000000
情報,2407,(3) 各種のソフトウェアの操作に慣れ， 実習をする。,7GI02b3300000000
情報,2408,(4) コンピュータ等の情報機器を利用した情報の収集， 処理及び発信の方法が分かり， 実際に活用する。,7GI02b3400000000
情報,2409,(5) 情報の取扱いに関するきまりやマナーを理解し， それらを守って実習する。,7GI02b3500000000
各教科（専門）,2410,第２款　主として専門学科において開設される各教科の目標及び内容,7Go0200000000000
家政,2411,［家政］,7GV0200000000000
家政,2412,"１　目標
家庭に関する基礎的・基本的な知識と技術の習得を図り， 生活に関連する職業の意義と役割の理解を深めるとともに， 生活に関連する職業に必要な能力と実践的な態度を育てる。",7GV0202000000000
家政,2413,２　内容,7GV0203000000000
家政,2414,(1)生活に関連する職業についての興味・関心を深め，意欲的に実習をする。,7GV0203100000000
家政,2415,(2) 生活に関連する職業において必要な基礎的 ・ 基本的な知識と技術を習得する。,7GV0203200000000
家政,2416,(3) 生活に関連する職業で使用する各種の器具や機械，  コンピュータ等の情報機器などの取扱いや保管・管理に必要な知識と技術を習得し， 安全や衛生に気を付けながら実習をする。,7GV0203300000000
家政,2417,(4) 次に示すような家庭に関する分野に必要な知識と技術を習得し， 実際に活用する。,7GV0203400000000
家政,2418,・被服の製作,7GV0203410000000
家政,2419,・クリーニング,7GV0203420000000
家政,2420,・手芸,7GV0203430000000
家政,2421,・調理，製菓，食品,7GV0203440000000
家政,2422,・住居の管理，インテリア,7GV0203450000000
家政,2423,・保育，家庭看護,7GV0203460000000
農業,2424,［農業］,7GP0200000000000
農業,2425,"１　目標
農業に関する基礎的・基本的な知識と技術の習得を図り， 農業の意義と役割の理解を深めるとともに， 農業に関する職業に必要な能力と実践的な態度を育てる。",7GP0202000000000
農業,2426,２　内容,7GP0203000000000
農業,2427,(1)農業についての興味・関心を高め，意欲的に実習をする。,7GP0203100000000
農業,2428,(2) 農業に関する基礎的 ・ 基本的な知識と技術を習得する。,7GP0203200000000
農業,2429,(3) 農機具や簡単な機械，  コンピュータ等の情報機器などの取扱いや保管・管理に必要な知識と技術を習得し， 安全や衛生に気を付けながら実習をする。,7GP0203300000000
農業,2430,(4) 次に示すような農業に関する分野に必要な知識と技術を習得し， 実際に活用する。,7GP0203400000000
農業,2431,・作物，野菜及び果樹の栽培,7GP0203410000000
農業,2432,・草花の栽培，花壇の管理,7GP0203420000000
農業,2433,・家畜の飼育,7GP0203430000000
農業,2434,・食品加工,7GP0203440000000
工業,2435,［工業］,7GQ0200000000000
工業,2436,"１　目標
工業に関する基礎的・基本的な知識と技術の習得を図り， 工業の意義と役割の理解を深めるとともに， 工業に関する職業に必要な能力と実践的な態度を育てる。",7GQ0202000000000
工業,2437,２　内容,7GQ0203000000000
工業,2438,(1)工業についての興味・関心を高め，意欲的に実習をする。,7GQ0203100000000
工業,2439,(2) 工業に関する基礎的・基本的な知識と技術を習得する。,7GQ0203200000000
工業,2440,(3) 各種の工具や機械，  コンピュータ等の情報機器などの取扱いや保管・管理に必要な知識と技術を習得し， 安全や衛生に気を付けながら実習をする。,7GQ0203300000000
工業,2441,(4) 次に示すような工業に関する分野に必要な知識と技術を習得し， 実際に活用する。,7GQ0203400000000
工業,2442,・木材，金属，セラミック，紙，布，皮革などの製品の製造,7GQ0203410000000
工業,2443,・印刷,7GQ0203420000000
流通・サービス,2444,［流通・サービス］,7GS0200000000000
流通・サービス,2445,"１　目標
流通やサービスに関する基礎的・基本的な知識と技術の習得を図り， それらの意義と役割の理解を深めるとともに， 流通やサービスに関する職業に必要な能力と実践的な態度を育てる。",7GS0202000000000
流通・サービス,2446,２　内容,7GS0203000000000
流通・サービス,2447,(1)流通やサービスについての興味・関心を高め，意欲的に実習をする。,7GS0203100000000
流通・サービス,2448,(2) 流通やサービスに関する基礎的・基本的な知識と技術を習得する。,7GS0203200000000
流通・サービス,2449,(3)事務機器，機械や道具，  コンピュータ等の情報機器などの取扱いや保管・管理に必要な知識と技術を習得し， 安全や衛生に気を付けながら実習をする。,7GS0203300000000
流通・サービス,2450,(4) 次に示すような流通やサービスに関する分野に必要な知識と技術を習得し， 実際に活用する。,7GS0203400000000
流通・サービス,2451,・商品管理,7GS0203410000000
流通・サービス,2452,・販売,7GS0203420000000
流通・サービス,2453,・清掃,7GS0203430000000
流通・サービス,2454,・事務,7GS0203440000000
福祉,2455,［福祉］,7GY0200000000000
福祉,2456,"１　目標
社会福祉に関する基礎的・基本的な知識と技術の習得を図り， 社会福祉の意義と役割の理解を深めるとともに， 社会福祉に関する職業に必要な能力と実践的な態度を育てる。",7GY0202000000000
福祉,2457,２　内容,7GY0203000000000
福祉,2458,(1)社会福祉についての興味・関心を高め，意欲的に実習をする。,7GY0203100000000
福祉,2459,(2) 社会福祉に関する基礎的・基本的な知識と技術を習得する。,7GY0203200000000
福祉,2460,(3) 福祉機器や用具，  コンピュータ等の情報機器などの取扱いや保管・管理に必要な知識と技術を習得し， 安全や衛生に気を付けながら実習をする。,7GY0203300000000
福祉,2461,(4) 次に示すような社会福祉に関する必要な分野の知識と技術を習得し， 実際に活用する。,7GY0203400000000
福祉,2462,・家事援助,7GY0203410000000
福祉,2463,・介護,7GY0203420000000
各教科,2464,第３款　指導計画の作成と各教科全体にわたる内容の取扱い,7Gn0300000000000
各教科,2465,１   指導計画の作成に当たっては，個々の生徒の知的障害の状態や経験等を考慮しながら，実際に指導する内容を選定し， 配列して， 具体的に指導内容を設定するものとする。,7Gn0300100000000
各教科,2466,２   個々の生徒の実態に即して，生活に結び付いた効果的な指導を行うとともに，生徒が見通しをもって， 意欲的に学習活動に取り組むことができるよう配慮するものとする。,7Gn0300200000000
各教科,2467,３     「職業」及び「家庭」の指導計画の作成に当たっては，職業生活，家庭生活に必要な実際的な知識， 技能及び態度の形成に重点を置いた指導が行われるよう配慮するものとする。,7Gn0300300000000
各教科,2468,４     「家政」，  「農業」，  「工業」，  「流通・サービス」及び「福祉」の内容の取扱いについては，それぞれの教科の内容の(4)は， 地域や学校の実態などを考慮して適切な内容を選択し， 重点的に取り扱うものとする。,7Gn0300400000000
各教科,2469,５   生徒の実態に即して学習環境を整えるなど， 安全に留意するものとする。,7Gn0300500000000
各教科,2470,６   実習を行うに当たっては，施設・設備の安全管理に配慮し，学習環境を整えるとともに，事故防止の指導を徹底し， 安全と衛生に十分留意するものとする。,7Gn0300600000000
各教科,2471,７   家庭等との連携を図り， 生徒が学習の成果を生かすことができるよう配慮するものとする。,7Gn0300700000000
各教科,2472,８   生徒の知的障害の状態や経験等に応じて，教材・教具や補助用具などを工夫するとともに，コンピュータ等の情報機器などを有効に活用し， 指導の効果を高めるようにするものとする。,7Gn0300800000000
道徳,2473,第３章　道徳（知的障害者である生徒に対する教育を行う特別支援学校）,7GK0000000000000
道徳,2474,"第１款　目標及び内容
道徳の目標及び内容については， 小学部及び中学部における 目標及び内容を基盤と し，  さ らに，青年期の特性を考慮して， 健全な社会生活を営む上に必要な道徳性を一層高めることに努めるものとする。",7GK0200000000000
